TransactionAmount,TransactionDate,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionType,CustomerOccupation,Channel,Cluster
1079.11,2023-05-05 16:42:25,Las Vegas,53.0,211.0,1.0,2038.31,2024-11-04 08:07:41,Debit,Engineer,Online,2
287.51,2023-05-22 16:57:31,El Paso,22.0,255.0,1.0,187.65,2024-11-04 08:08:19,Debit,Student,Online,1
501.29999999999995,2023-05-22 18:27:37,San Antonio,26.0,146.0,1.0,8520.08,2024-11-04 08:08:07,Debit,Engineer,Online,2
26.1,2023-02-17 16:21:21,Mesa,27.0,32.0,1.0,1435.72,2024-11-04 08:07:09,Debit,Student,Branch,1
436.77,2023-09-28 16:14:49,Jacksonville,20.0,176.0,1.0,825.69,2024-11-04 08:09:11,Debit,Student,Branch,1
292.38,2023-05-15 16:49:14,Baltimore,68.0,224.0,1.0,5803.89,2024-11-04 08:09:42,Debit,Engineer,Branch,2
1026.46,2023-06-21 16:40:17,Philadelphia,53.0,165.0,1.0,3134.47,2024-11-04 08:07:24,Debit,Retired,Branch,3
25.29,2023-07-27 18:34:19,Miami,50.0,125.0,1.0,5374.69,2024-11-04 08:06:44,Debit,Engineer,Online,2
123.34999999999998,2023-08-11 17:00:56,Baltimore,31.0,10.0,1.0,6852.16,2024-11-04 08:09:58,Debit,Engineer,Online,2
139.52,2023-09-22 18:02:42,Portland,23.0,30.999999999999996,1.0,1570.22,2024-11-04 08:08:00,Debit,Student,Branch,1
51.2,2023-03-13 18:45:47,Tucson,18.0,83.0,1.0,730.6,2024-11-04 08:06:44,Debit,Student,Online,1
122.85,2023-11-29 17:38:53,Seattle,47.0,127.0,3.0,13185.39,2024-11-04 08:07:00,Debit,Engineer,Online,2
161.38,2023-11-09 16:06:17,Colorado Springs,24.0,101.0,1.0,3900.3399999999997,2024-11-04 08:10:55,Debit,Student,Online,1
2.51,2023-04-17 16:04:21,Baltimore,63.0,32.0,1.0,4891.56,2024-11-04 08:11:22,Debit,Retired,Online,3
22.62,2023-05-10 16:35:02,Virginia Beach,64.0,102.0,1.0,7682.0,2024-11-04 08:11:17,Debit,Engineer,Branch,2
126.83000000000001,2023-02-20 16:40:25,Austin,57.0,39.0,1.0,6100.98,2024-11-04 08:10:31,Debit,Retired,Branch,3
46.6,2023-08-30 17:54:55,Detroit,55.0,68.00000000000001,1.0,1562.9,2024-11-04 08:06:23,Debit,Engineer,Online,2
243.8,2023-01-03 16:42:41,San Francisco,57.0,48.0,1.0,13732.81,2024-11-04 08:10:09,Debit,Engineer,Branch,0
231.51,2023-08-28 17:22:16,Oklahoma City,60.0,96.0,1.0,5790.7,2024-11-04 08:12:09,Debit,Retired,Branch,3
175.05,2023-01-02 17:05:16,San Francisco,39.0,34.0,1.0,1447.35,2024-11-04 08:08:09,Debit,Engineer,Online,2
762.74,2023-05-02 17:24:54,Los Angeles,64.0,244.0,1.0,207.1,2024-11-04 08:06:39,Debit,Engineer,Branch,2
34.03,2023-05-22 17:09:30,Los Angeles,57.0,37.99999999999999,1.0,3077.2,2024-11-04 08:09:59,Debit,Engineer,Branch,0
15.950000000000001,2023-03-14 17:10:00,Raleigh,25.0,52.00000000000001,1.0,1983.0,2024-11-04 08:11:39,Debit,Student,Branch,1
926.53,2023-11-24 17:24:24,Milwaukee,57.0,107.0,1.0,3120.1,2024-11-04 08:06:24,Debit,Engineer,Branch,2
101.51,2023-03-23 16:17:51,Tucson,46.0,199.0,1.0,3052.47,2024-11-04 08:11:54,Debit,Engineer,Online,2
309.42,2023-10-18 16:51:31,Fresno,27.0,42.00000000000001,1.0,8564.46,2024-11-04 08:10:21,Debit,Engineer,Branch,0
257.6,2023-12-18 16:30:46,Fort Worth,59.0,293.0,1.0,7950.74,2024-11-04 08:09:57,Debit,Retired,Online,3
746.78,2023-11-27 16:29:16,Mesa,21.0,64.0,1.0,1699.81,2024-11-04 08:07:44,Debit,Student,Branch,1
82.01,2023-12-25 17:27:57,Sacramento,23.0,156.0,1.0,287.46,2024-11-04 08:07:14,Debit,Student,Branch,1
476.99,2023-01-10 16:00:32,San Diego,23.0,187.0,1.0,1154.48,2024-11-04 08:10:10,Debit,Student,Online,1
320.11,2023-08-31 16:26:37,El Paso,23.0,130.0,1.0,4076.4799999999996,2024-11-04 08:07:38,Debit,Student,Branch,1
333.39,2023-09-11 16:36:59,Philadelphia,68.0,35.0,1.0,10628.59,2024-11-04 08:08:37,Debit,Engineer,Branch,2
10.3,2023-12-07 16:59:06,Fresno,47.0,197.0,1.0,7801.32,2024-11-04 08:10:12,Debit,Engineer,Branch,2
737.46,2023-01-03 16:28:03,Albuquerque,53.0,75.0,4.0,634.16,2024-11-04 08:07:37,Debit,Engineer,Branch,0
416.55,2023-05-05 17:31:53,Oklahoma City,33.0,73.0,1.0,922.9599999999999,2024-11-04 08:07:20,Debit,Engineer,Online,2
84.91,2023-10-16 18:38:15,Raleigh,18.0,68.00000000000001,1.0,1671.86,2024-11-04 08:06:59,Debit,Student,Online,1
98.95,2023-12-29 17:37:37,Mesa,75.0,73.0,1.0,5670.82,2024-11-04 08:07:52,Debit,Retired,Branch,3
18.14,2023-02-17 18:46:59,Milwaukee,58.0,48.0,1.0,6020.85,2024-11-04 08:11:08,Debit,Retired,Branch,3
1154.79,2023-08-02 17:52:47,Columbus,51.0,107.99999999999999,1.0,6180.3,2024-11-04 08:11:47,Debit,Engineer,Branch,2
215.13,2023-01-05 16:02:42,Charlotte,46.0,114.0,1.0,3956.6899999999996,2024-11-04 08:08:16,Debit,Engineer,Online,2
218.57,2023-10-16 16:30:38,Memphis,62.0,102.0,1.0,13869.86,2024-11-04 08:08:19,Debit,Engineer,Branch,0
341.88,2023-06-14 16:34:43,Austin,43.0,89.0,1.0,4159.52,2024-11-04 08:11:00,Debit,Engineer,Branch,2
691.92,2023-07-10 16:37:18,Boston,19.0,61.00000000000001,1.0,1084.65,2024-11-04 08:12:13,Debit,Student,Online,1
50.43,2023-07-10 16:06:28,San Jose,32.0,51.00000000000001,1.0,9794.26,2024-11-04 08:09:10,Debit,Engineer,Branch,0
440.43,2023-09-21 17:41:34,Colorado Springs,78.0,22.999999999999996,1.0,5123.24,2024-11-04 08:07:52,Debit,Retired,Branch,3
299.03,2023-01-19 17:27:01,Columbus,39.0,52.00000000000001,1.0,1381.28,2024-11-04 08:10:02,Debit,Engineer,Branch,0
1.98,2023-12-25 17:41:33,Seattle,66.0,170.0,1.0,11619.1,2024-11-04 08:10:47,Debit,Engineer,Branch,2
173.45,2023-12-25 16:25:43,Philadelphia,31.0,161.0,1.0,9077.62,2024-11-04 08:07:11,Debit,Engineer,Branch,2
438.76,2023-02-13 16:48:50,San Antonio,22.0,73.0,1.0,1824.19,2024-11-04 08:11:13,Debit,Student,Branch,1
519.62,2023-11-23 17:42:11,Washington,71.0,40.0,1.0,4159.33,2024-11-04 08:06:37,Debit,Retired,Online,3
738.68,2023-03-07 16:36:08,Chicago,50.0,123.99999999999999,1.0,14352.33,2024-11-04 08:11:40,Debit,Engineer,Online,2
151.14,2023-06-01 16:18:49,Memphis,64.0,37.99999999999999,1.0,2156.54,2024-11-04 08:11:40,Debit,Retired,Online,3
75.77,2023-08-07 17:48:31,Charlotte,51.0,148.0,1.0,8361.7,2024-11-04 08:09:47,Debit,Engineer,Branch,0
444.52,2023-04-04 16:11:34,Louisville,27.0,17.0,1.0,5424.6,2024-11-04 08:06:58,Debit,Engineer,Online,2
5.29,2023-03-08 18:51:57,Indianapolis,52.0,276.0,1.0,11263.89,2024-11-04 08:09:14,Debit,Engineer,Online,2
97.63,2023-05-15 16:05:06,Milwaukee,48.0,127.0,1.0,12467.31,2024-11-04 08:11:10,Debit,Engineer,Online,2
256.95,2023-05-04 16:37:21,San Diego,26.0,71.0,1.0,2531.24,2024-11-04 08:08:10,Debit,Engineer,Branch,0
734.86,2023-12-08 16:36:30,Boston,48.0,290.0,1.0,6242.03,2024-11-04 08:08:49,Debit,Engineer,Branch,0
1250.94,2023-02-28 17:45:06,Columbus,36.0,107.0,2.0,11565.97,2024-11-04 08:08:33,Debit,Engineer,Branch,2
84.28,2023-06-12 17:09:17,Memphis,39.0,142.0,1.0,13586.06,2024-11-04 08:07:40,Debit,Engineer,Branch,0
927.45,2023-08-07 18:52:42,Austin,24.0,95.0,1.0,1161.84,2024-11-04 08:07:13,Debit,Student,Branch,1
202.49,2023-12-28 16:30:32,Virginia Beach,48.0,69.00000000000001,1.0,7447.099999999999,2024-11-04 08:08:28,Debit,Engineer,Branch,2
154.99,2023-08-28 17:07:08,Mesa,25.0,53.00000000000001,1.0,1419.31,2024-11-04 08:08:06,Debit,Student,Branch,1
481.53,2023-09-12 17:21:48,Atlanta,58.0,277.0,1.0,6142.54,2024-11-04 08:11:54,Debit,Retired,Branch,3
172.92,2023-08-28 16:56:05,Miami,20.0,212.0,1.0,416.37,2024-11-04 08:08:14,Debit,Student,Online,1
275.59,2023-10-10 16:49:03,Philadelphia,53.0,238.0,1.0,6313.22,2024-11-04 08:10:12,Debit,Retired,Branch,3
207.2,2024-01-01 16:12:32,Columbus,60.0,133.0,1.0,8092.9400000000005,2024-11-04 08:06:23,Debit,Engineer,Online,2
136.82,2023-08-25 18:24:06,Chicago,31.0,14.0,1.0,6229.13,2024-11-04 08:08:03,Debit,Engineer,Branch,0
624.0,2023-02-16 17:34:34,Houston,26.0,132.0,5.0,4976.18,2024-11-04 08:11:42,Debit,Engineer,Branch,0
179.38,2023-08-10 18:31:00,Chicago,30.0,28.0,1.0,8741.51,2024-11-04 08:08:34,Debit,Engineer,Online,2
10.15,2023-02-23 16:51:34,Austin,59.0,58.00000000000001,5.0,7155.04,2024-11-04 08:11:00,Debit,Engineer,Branch,2
26.3,2023-12-12 16:57:29,Virginia Beach,32.0,33.0,1.0,7473.73,2024-11-04 08:09:28,Debit,Engineer,Branch,2
319.5,2023-06-09 16:03:24,Virginia Beach,29.0,69.00000000000001,1.0,2366.3,2024-11-04 08:10:45,Debit,Engineer,Branch,0
182.42,2023-03-22 16:59:56,Kansas City,51.0,137.0,1.0,3051.29,2024-11-04 08:10:41,Debit,Retired,Branch,3
716.62,2023-04-10 16:04:28,Atlanta,44.0,241.0,1.0,6987.4,2024-11-04 08:10:05,Debit,Engineer,Branch,2
222.96,2023-03-23 17:26:31,Fresno,65.0,150.0,1.0,7370.41,2024-11-04 08:12:21,Debit,Engineer,Branch,2
79.77,2023-01-23 16:50:55,San Francisco,68.0,167.0,1.0,5010.31,2024-11-04 08:08:44,Debit,Retired,Branch,3
431.08,2023-07-17 18:24:15,Albuquerque,59.0,25.000000000000004,1.0,6760.22,2024-11-04 08:06:52,Debit,Retired,Branch,3
592.24,2023-10-16 16:49:07,Tucson,52.0,140.0,1.0,9817.05,2024-11-04 08:07:20,Debit,Engineer,Branch,2
200.19,2023-07-18 18:11:40,San Antonio,52.0,107.99999999999999,1.0,4389.96,2024-11-04 08:12:17,Debit,Retired,Branch,3
297.5,2023-03-27 17:16:41,Kansas City,73.0,80.0,1.0,6768.14,2024-11-04 08:07:49,Debit,Retired,Branch,3
345.86,2023-11-20 16:41:44,Omaha,51.0,145.0,1.0,1504.64,2024-11-04 08:09:26,Debit,Retired,Branch,3
343.88,2023-12-11 16:37:20,Nashville,63.0,97.0,1.0,6486.18,2024-11-04 08:12:01,Debit,Retired,Online,3
16.52,2023-01-04 17:00:58,Boston,25.0,135.0,1.0,835.5299999999999,2024-11-04 08:07:28,Debit,Student,Online,1
162.1,2023-12-06 17:34:01,Milwaukee,41.0,151.0,1.0,8576.65,2024-11-04 08:08:09,Debit,Engineer,Branch,0
36.12,2023-11-29 17:55:07,Houston,22.0,234.0,1.0,1593.03,2024-11-04 08:08:11,Debit,Student,Online,1
354.91,2023-12-18 16:33:07,Boston,74.0,191.0,1.0,3872.5500000000006,2024-11-04 08:09:08,Debit,Retired,Branch,3
38.41,2023-04-11 16:06:20,Denver,40.0,117.0,1.0,9129.68,2024-11-04 08:07:27,Debit,Engineer,Branch,2
53.52,2023-03-31 16:18:37,San Diego,49.0,55.0,1.0,2227.49,2024-11-04 08:08:36,Debit,Engineer,Branch,0
498.59,2023-10-23 18:41:35,Philadelphia,57.0,138.0,1.0,2619.46,2024-11-04 08:11:11,Debit,Retired,Online,3
13.3,2023-06-06 16:36:30,San Antonio,23.0,63.0,1.0,213.0,2024-11-04 08:09:17,Debit,Student,Branch,1
189.65,2023-09-25 16:32:45,Charlotte,21.0,60.00000000000001,1.0,8457.09,2024-11-04 08:11:01,Debit,Student,Branch,1
255.32,2023-09-13 16:14:04,Baltimore,80.0,26.999999999999996,1.0,6290.62,2024-11-04 08:07:29,Debit,Retired,Branch,3
230.51,2023-02-17 18:01:18,Memphis,51.0,56.0,1.0,9522.37,2024-11-04 08:10:49,Debit,Engineer,Branch,0
237.74,2023-06-12 18:51:29,Tucson,61.0,151.99999999999997,1.0,11795.12,2024-11-04 08:10:26,Debit,Engineer,Branch,2
512.76,2023-04-11 16:37:54,Fresno,52.0,26.0,1.0,5121.36,2024-11-04 08:07:06,Debit,Engineer,Branch,2
151.37,2023-04-03 16:55:21,Baltimore,54.0,53.00000000000001,1.0,8356.08,2024-11-04 08:08:41,Debit,Engineer,Branch,2
85.01,2023-01-23 18:35:43,Portland,25.0,157.0,1.0,1299.4,2024-11-04 08:08:58,Debit,Student,Branch,1
444.47,2023-01-16 16:15:57,San Jose,57.0,61.00000000000001,1.0,6062.94,2024-11-04 08:10:42,Debit,Retired,Online,3
184.19,2023-04-24 16:28:14,Indianapolis,67.0,58.00000000000001,1.0,7588.67,2024-11-04 08:10:28,Debit,Retired,Branch,3
879.25,2023-11-07 17:44:12,Memphis,24.0,137.0,1.0,125.84999999999998,2024-11-04 08:08:02,Debit,Student,Online,1
55.98,2023-09-25 16:41:04,Kansas City,24.0,87.0,1.0,7047.04,2024-11-04 08:12:04,Debit,Student,Branch,1
54.91,2023-02-13 16:08:58,Columbus,41.0,275.0,1.0,7927.2699999999995,2024-11-04 08:07:25,Debit,Engineer,Branch,2
1047.69,2023-10-16 16:32:31,Austin,20.0,139.0,1.0,1889.7799999999997,2024-11-04 08:10:42,Debit,Student,Online,1
393.74,2023-12-04 18:11:56,Charlotte,26.0,90.0,1.0,1769.06,2024-11-04 08:06:52,Debit,Student,Online,1
58.94,2023-01-16 16:16:42,Miami,30.0,26.0,1.0,4575.98,2024-11-04 08:08:38,Debit,Engineer,Online,2
515.57,2023-01-02 17:26:34,Columbus,27.0,56.0,1.0,9269.67,2024-11-04 08:06:54,Debit,Engineer,Branch,2
332.15,2023-10-16 17:12:32,Dallas,59.0,105.0,1.0,9749.46,2024-11-04 08:07:16,Debit,Engineer,Branch,2
177.94,2023-09-26 16:08:25,Milwaukee,19.0,173.0,1.0,123.23999999999998,2024-11-04 08:11:29,Debit,Student,Online,1
68.68,2023-09-18 16:15:19,Sacramento,49.0,141.0,1.0,4718.51,2024-11-04 08:06:27,Debit,Engineer,Online,2
1431.54,2023-12-11 16:23:59,Portland,20.0,84.00000000000001,1.0,1171.98,2024-11-04 08:08:41,Debit,Student,Online,1
240.03,2023-02-27 17:25:09,Atlanta,33.0,30.999999999999996,1.0,7807.73,2024-11-04 08:09:41,Debit,Engineer,Online,2
168.34,2023-06-27 18:14:30,Phoenix,64.0,240.0,1.0,7483.01,2024-11-04 08:11:10,Debit,Retired,Branch,3
474.77,2023-10-06 18:26:45,Boston,46.0,284.0,1.0,8494.53,2024-11-04 08:06:24,Debit,Engineer,Online,2
451.7,2023-03-01 16:56:01,Chicago,29.0,103.0,1.0,8994.67,2024-11-04 08:10:51,Debit,Engineer,Online,2
243.84999999999997,2023-12-20 16:41:44,Omaha,39.0,43.0,1.0,4576.78,2024-11-04 08:08:53,Debit,Engineer,Branch,0
5.76,2023-08-28 17:13:52,Houston,38.0,164.0,1.0,5859.79,2024-11-04 08:09:21,Debit,Engineer,Branch,0
435.08,2023-07-24 16:01:27,San Francisco,55.0,78.0,1.0,2103.41,2024-11-04 08:11:15,Debit,Engineer,Online,2
127.78,2023-04-25 16:41:32,Miami,20.0,170.0,1.0,1046.66,2024-11-04 08:10:26,Debit,Student,Branch,1
23.14,2023-11-15 17:23:40,Mesa,47.0,93.0,1.0,10536.54,2024-11-04 08:09:21,Debit,Engineer,Online,2
545.87,2023-01-02 16:31:28,Miami,27.0,41.0,1.0,4860.01,2024-11-04 08:09:44,Debit,Engineer,Branch,0
21.21,2023-12-04 16:20:16,Nashville,55.0,37.0,1.0,9575.42,2024-11-04 08:07:18,Debit,Engineer,Online,2
423.53,2023-08-10 17:08:52,Kansas City,50.0,81.0,1.0,5453.4,2024-11-04 08:07:23,Debit,Engineer,Branch,0
142.1,2023-06-08 17:08:06,San Francisco,18.0,109.0,1.0,1545.64,2024-11-04 08:11:56,Debit,Student,Online,1
1413.24,2023-11-06 18:59:24,New York,58.0,199.0,1.0,7272.01,2024-11-04 08:11:26,Debit,Engineer,Branch,2
114.15,2023-02-21 16:47:54,Atlanta,19.0,52.00000000000001,1.0,1612.4,2024-11-04 08:08:38,Debit,Student,Branch,1
275.98,2023-12-15 16:04:20,Washington,72.0,67.0,1.0,6151.05,2024-11-04 08:07:16,Debit,Retired,Online,3
590.68,2023-09-25 16:56:21,Washington,27.0,22.999999999999996,1.0,852.1999999999999,2024-11-04 08:09:15,Debit,Student,Branch,1
152.42,2023-10-23 16:45:37,San Jose,42.0,176.0,1.0,9141.79,2024-11-04 08:12:18,Debit,Engineer,Branch,2
395.77,2023-02-27 16:24:11,El Paso,43.0,118.0,1.0,6425.99,2024-11-04 08:08:17,Debit,Engineer,Branch,0
615.16,2023-02-06 16:40:27,Boston,26.0,140.0,1.0,214.61,2024-11-04 08:06:37,Debit,Student,Online,1
207.82,2023-02-28 16:34:45,Las Vegas,19.0,30.0,1.0,229.02,2024-11-04 08:07:02,Debit,Student,Online,1
220.52,2023-06-07 16:07:22,Seattle,57.0,151.99999999999997,1.0,1793.09,2024-11-04 08:07:19,Debit,Retired,Branch,3
281.47,2023-08-18 17:02:15,Philadelphia,34.0,142.0,1.0,4437.48,2024-11-04 08:11:13,Debit,Engineer,Branch,2
57.91,2023-11-28 16:45:08,Sacramento,58.0,97.0,1.0,3641.06,2024-11-04 08:07:03,Debit,Engineer,Branch,0
30.48,2023-12-04 16:27:11,Seattle,32.0,78.0,1.0,11481.85,2024-11-04 08:07:38,Debit,Engineer,Branch,0
1152.58,2023-09-13 17:58:16,Austin,65.0,180.0,1.0,7567.17,2024-11-04 08:11:45,Debit,Retired,Branch,3
453.09,2023-06-05 16:24:22,San Jose,48.0,97.0,1.0,6708.65,2024-11-04 08:08:12,Debit,Engineer,Branch,0
424.47,2023-02-27 16:05:35,Oklahoma City,22.0,116.00000000000001,1.0,5491.55,2024-11-04 08:08:43,Debit,Student,Online,1
228.4,2023-01-05 16:22:12,Omaha,67.0,116.00000000000001,1.0,9598.43,2024-11-04 08:09:36,Debit,Engineer,Branch,2
67.17,2023-07-03 18:03:48,Seattle,63.0,48.0,1.0,14410.44,2024-11-04 08:08:55,Debit,Engineer,Online,2
284.89,2023-12-18 17:53:03,Atlanta,53.0,115.0,1.0,9738.6,2024-11-04 08:06:51,Debit,Engineer,Online,2
118.69,2023-02-13 18:36:21,Omaha,33.0,296.0,1.0,749.3399999999999,2024-11-04 08:10:00,Debit,Engineer,Online,2
221.33,2023-10-18 18:17:05,Louisville,27.0,276.0,1.0,1185.43,2024-11-04 08:09:51,Debit,Student,Branch,1
252.31,2023-03-29 16:10:33,Seattle,26.0,172.0,1.0,1584.6,2024-11-04 08:12:07,Debit,Student,Branch,1
58.85,2023-05-15 17:15:25,Milwaukee,71.0,115.0,1.0,1789.8,2024-11-04 08:06:34,Debit,Retired,Online,3
194.68,2023-04-24 16:32:48,Memphis,32.0,165.0,1.0,14494.18,2024-11-04 08:11:54,Debit,Engineer,Online,2
433.53,2023-10-19 17:06:57,Philadelphia,38.0,231.0,1.0,6368.32,2024-11-04 08:09:08,Debit,Engineer,Branch,0
178.26,2023-10-16 16:55:59,Oklahoma City,59.0,59.00000000000001,1.0,1137.13,2024-11-04 08:08:51,Debit,Retired,Branch,3
207.65,2023-09-11 16:52:21,San Francisco,34.0,98.0,1.0,5143.8,2024-11-04 08:09:29,Debit,Engineer,Online,2
237.0,2023-02-10 16:50:10,Tucson,49.0,115.0,1.0,14021.4,2024-11-04 08:08:13,Debit,Engineer,Online,2
1169.59,2023-12-25 17:12:21,New York,28.0,114.0,1.0,5946.45,2024-11-04 08:11:33,Debit,Student,Online,1
347.63,2023-12-13 16:41:13,Chicago,25.0,272.0,1.0,1400.04,2024-11-04 08:08:39,Debit,Student,Online,1
517.68,2023-04-05 17:52:24,Omaha,31.0,24.0,1.0,11305.81,2024-11-04 08:08:06,Debit,Engineer,Branch,2
36.25,2023-11-27 18:28:57,Tucson,52.0,75.99999999999999,1.0,193.06,2024-11-04 08:10:09,Debit,Engineer,Branch,0
46.53,2023-06-22 17:27:50,San Francisco,42.0,34.0,1.0,4468.12,2024-11-04 08:07:22,Debit,Engineer,Branch,2
207.47,2023-10-02 18:57:19,Miami,53.0,12.0,1.0,1688.9,2024-11-04 08:07:01,Debit,Engineer,Branch,2
199.7,2023-04-03 18:41:57,Indianapolis,43.0,285.0,1.0,7574.449999999999,2024-11-04 08:08:58,Debit,Engineer,Branch,2
307.89,2023-07-10 16:34:43,Nashville,62.0,90.0,1.0,2637.55,2024-11-04 08:11:34,Debit,Retired,Online,3
403.63,2023-06-08 16:56:16,Las Vegas,31.0,167.0,3.0,3304.02,2024-11-04 08:07:58,Debit,Engineer,Branch,0
20.06,2023-04-19 16:41:27,Memphis,27.0,144.0,1.0,445.21,2024-11-04 08:10:01,Debit,Student,Branch,1
236.57,2023-09-01 17:51:34,Sacramento,79.0,112.0,1.0,3488.77,2024-11-04 08:06:31,Debit,Retired,Branch,3
0.32,2023-08-04 17:44:36,Boston,39.0,136.0,1.0,7158.58,2024-11-04 08:09:57,Debit,Engineer,Branch,2
14.28,2023-09-15 17:03:44,Phoenix,23.0,81.0,1.0,1597.51,2024-11-04 08:07:23,Debit,Student,Branch,1
232.35,2023-05-12 16:14:22,Atlanta,33.0,153.0,1.0,4186.25,2024-11-04 08:08:22,Debit,Engineer,Branch,0
317.53,2023-02-24 18:25:34,Miami,44.0,104.0,1.0,6237.68,2024-11-04 08:06:39,Debit,Engineer,Online,2
74.67,2023-05-15 17:37:32,Indianapolis,43.0,283.0,1.0,3449.35,2024-11-04 08:11:01,Debit,Engineer,Branch,2
65.01,2023-10-24 17:28:18,Austin,29.0,67.0,1.0,10235.19,2024-11-04 08:09:26,Debit,Engineer,Online,2
0.45,2023-07-26 17:29:24,Kansas City,34.0,172.0,1.0,8670.23,2024-11-04 08:10:09,Debit,Engineer,Branch,0
364.13,2023-02-03 16:06:00,Fort Worth,63.0,61.00000000000001,1.0,8198.0,2024-11-04 08:10:23,Debit,Engineer,Branch,2
340.13,2023-02-06 17:23:52,Mesa,24.0,32.0,3.0,1149.74,2024-11-04 08:11:48,Debit,Student,Branch,1
15.810000000000002,2023-03-02 18:36:55,Oklahoma City,69.0,11.0,4.0,8384.85,2024-11-04 08:12:06,Debit,Engineer,Branch,0
222.66,2023-06-28 16:05:19,Detroit,39.0,88.0,1.0,14466.38,2024-11-04 08:10:50,Debit,Engineer,Online,2
638.24,2023-03-09 18:04:32,Phoenix,48.0,64.0,1.0,5695.78,2024-11-04 08:11:49,Debit,Engineer,Branch,0
241.21,2023-09-25 16:37:04,Omaha,31.0,107.99999999999999,1.0,1220.86,2024-11-04 08:09:16,Debit,Engineer,Branch,2
171.16,2023-09-28 16:33:08,New York,51.0,42.00000000000001,1.0,6126.5,2024-11-04 08:11:02,Debit,Retired,Online,3
1360.67,2023-04-19 16:38:41,Raleigh,29.0,118.0,1.0,2861.65,2024-11-04 08:06:27,Debit,Engineer,Branch,0
37.65,2023-09-25 17:29:01,San Jose,27.0,109.0,1.0,411.78,2024-11-04 08:11:02,Debit,Student,Online,1
25.77,2023-10-02 16:32:31,Memphis,68.0,18.0,1.0,4331.54,2024-11-04 08:06:40,Debit,Retired,Online,3
789.8,2023-07-10 16:04:39,Jacksonville,40.0,94.0,1.0,13948.09,2024-11-04 08:07:32,Debit,Engineer,Branch,2
308.85,2023-11-29 18:03:46,Los Angeles,20.0,33.0,2.0,333.19,2024-11-04 08:08:15,Debit,Student,Branch,1
1454.52,2023-09-22 16:13:06,Miami,27.0,20.0,1.0,1189.03,2024-11-04 08:07:18,Debit,Student,Branch,1
806.97,2023-03-07 17:48:05,Seattle,25.0,11.0,1.0,102.2,2024-11-04 08:08:53,Debit,Student,Online,1
364.81,2023-06-26 17:34:00,Charlotte,25.0,53.00000000000001,1.0,1145.23,2024-11-04 08:07:19,Debit,Student,Online,1
490.82,2023-06-01 18:04:35,Kansas City,26.0,114.0,1.0,8704.27,2024-11-04 08:09:41,Debit,Engineer,Branch,2
1021.3799999999999,2023-01-27 18:59:43,Detroit,61.0,125.0,1.0,6223.26,2024-11-04 08:08:46,Debit,Engineer,Branch,0
311.28,2023-05-22 16:41:12,Atlanta,49.0,198.0,1.0,135.96,2024-11-04 08:09:13,Debit,Engineer,Branch,0
85.03,2023-04-10 16:52:51,San Diego,51.0,48.0,1.0,4597.57,2024-11-04 08:06:59,Debit,Retired,Branch,3
307.75,2023-04-12 17:54:47,Detroit,64.0,63.0,1.0,1061.58,2024-11-04 08:10:03,Debit,Engineer,Branch,0
333.67,2023-07-06 18:09:06,Fort Worth,36.0,68.00000000000001,1.0,9238.08,2024-11-04 08:08:44,Debit,Engineer,Online,2
589.89,2023-10-20 16:29:44,Jacksonville,56.0,213.0,3.0,9404.63,2024-11-04 08:12:03,Debit,Engineer,Branch,0
372.08,2023-03-06 16:37:23,Houston,66.0,63.0,1.0,13330.74,2024-11-04 08:12:15,Debit,Engineer,Branch,0
502.9,2023-09-18 17:13:32,Fresno,26.0,141.0,1.0,341.24,2024-11-04 08:08:40,Debit,Student,Online,1
103.81,2023-09-27 16:39:38,Oklahoma City,36.0,34.0,1.0,7044.63,2024-11-04 08:11:54,Debit,Engineer,Branch,2
69.43,2023-02-06 17:38:53,Las Vegas,30.0,162.0,1.0,9281.85,2024-11-04 08:08:31,Debit,Engineer,Branch,2
110.4,2023-09-21 16:52:18,San Diego,56.0,61.99999999999999,1.0,8639.36,2024-11-04 08:08:33,Debit,Engineer,Branch,2
275.65,2023-08-14 16:52:32,Atlanta,28.0,14.0,1.0,4957.57,2024-11-04 08:08:18,Debit,Engineer,Branch,0
336.01,2023-11-09 18:45:10,Colorado Springs,63.0,121.0,4.0,9938.2,2024-11-04 08:08:51,Debit,Engineer,Online,2
251.8,2023-04-03 16:14:34,Mesa,62.0,102.0,1.0,11796.66,2024-11-04 08:10:15,Debit,Engineer,Branch,2
334.07,2023-08-11 17:27:16,New York,59.0,200.00000000000003,1.0,7306.79,2024-11-04 08:10:28,Debit,Engineer,Branch,0
52.44,2023-09-06 18:56:24,Raleigh,27.0,87.0,1.0,3157.75,2024-11-04 08:09:31,Debit,Student,Online,1
1030.85,2023-09-04 17:22:24,San Diego,25.0,39.0,1.0,1941.8,2024-11-04 08:11:01,Debit,Student,Branch,1
141.37,2023-07-21 16:54:10,Denver,46.0,77.0,1.0,1019.7699999999999,2024-11-04 08:11:41,Debit,Engineer,Online,2
211.7,2023-11-13 16:58:19,Chicago,50.0,205.0,1.0,12272.78,2024-11-04 08:07:08,Debit,Engineer,Online,2
61.39999999999999,2023-01-30 16:45:11,San Jose,41.0,20.0,2.0,7892.87,2024-11-04 08:08:27,Debit,Engineer,Branch,0
